"pIC50","APC2D1_N_N","APC2D2_C_O","APC2D2_C_S","APC2D2_N_N","APC2D2_N_O","APC2D2_O_O","APC2D2_F_X","APC2D3_N_N","APC2D3_N_O","APC2D3_N_F","APC2D3_N_Cl","APC2D3_O_O","APC2D3_X_X","APC2D4_C_N","APC2D4_N_N","APC2D4_N_O","APC2D4_N_S","APC2D4_N_Cl","APC2D4_N_X","APC2D4_O_O","APC2D4_F_F","APC2D5_C_X","APC2D5_N_N","APC2D5_N_O","APC2D5_N_F","APC2D5_N_Cl","APC2D5_O_O","APC2D5_O_Cl","APC2D5_O_X","APC2D6_C_O","APC2D6_N_N","APC2D6_N_O","APC2D6_N_Cl","APC2D6_N_X","APC2D6_O_O","APC2D6_O_X","APC2D7_C_S","APC2D7_N_N","APC2D7_N_O","APC2D7_N_F","APC2D7_N_Cl","APC2D7_O_F","APC2D7_O_Cl","APC2D8_C_N","APC2D8_C_S","APC2D8_C_Cl","APC2D8_N_N","APC2D8_N_O","APC2D8_N_F","APC2D8_O_O","APC2D8_O_X","APC2D9_C_O","APC2D9_N_N","APC2D9_N_O","APC2D9_N_F","APC2D9_N_Cl","APC2D9_O_O","APC2D9_O_X","APC2D10_C_C","APC2D10_C_N","APC2D10_C_Cl","APC2D10_N_N","APC2D10_N_O","APC2D10_N_F","APC2D10_O_O","APC2D10_O_X"
9.01322826573375,0,3,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,4,0,0,0,0,0,0
5.59006687666871,0,3,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,1,0,2,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1
6.53313237964589,0,3,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,1,0,2,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,0,0,0,0,0,2
6.54668165995296,0,3,0,1,3,1,3,0,2,0,0,0,0,3,0,1,0,0,0,1,0,6,0,2,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,0,0,0,0,6
6.14327110961712,0,3,0,1,3,1,3,0,2,0,0,0,0,3,0,1,0,0,0,1,0,3,0,2,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,6,0,3
7.94309514866353,0,3,0,1,3,1,6,0,2,0,0,0,0,3,0,1,0,0,0,1,0,18,0,2,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,12,0,0,6,0,0,0,0,0,0,0,12
7.08407278830288,0,5,0,1,3,1,3,0,2,0,0,0,0,3,0,1,0,0,0,1,0,6,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,2,0,0,1,0,1,2,0,0,0,0,2,0
7.77989191195995,0,7,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,2,0,0,1,0,8,2,0,0,0,0,2,0
6.01412464269161,0,5,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,6,0,0,0,0,2,0,1,0,0,0,0,0,1,0
5.60032627851896,0,5,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,2,0,0,1,0,1,2,0,0,0,0,2,0
5.97469413473523,0,7,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,2,0,0,0,2,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,0,8,0,0,0,0,4,0,2,0,0,0,0,0,2,0
6.11690664142431,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,4,0,0,2,0,1,2,0,0,0,0,4,0
5.5543957967264,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,4,0,2,0
5.61978875828839,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,4,0,0,2,0,0,0,0,0,0,0,4,0
5.68402965454308,0,4,0,1,4,1,0,0,2,0,0,0,0,5,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,2,3,0,0,1,0,1,3,0,0,2,0,2,0
6.41005039867429,0,6,0,1,5,2,0,0,2,0,0,0,0,7,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,2,1,0,0,0,0,6,3,0,0,2,0,0,0
6.36251027048749,0,3,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.33629907461035,0,3,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,2,0,0,0,0,0,0
8.3829996588791,0,3,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,2,0,0,0,0,0,0
5.58502665202918,0,3,0,1,3,1,0,0,2,0,0,0,0,5,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,5,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,0,0,2,0,0,0,7,0,1,0,0,0,0,3,2,0,0,0,0,0,0
7.16685288808721,0,5,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,2,0,0,1,0,2,2,0,0,0,0,2,0
7.69250396208679,0,5,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,2,0,1,0
7.33535802444387,0,5,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,2,0,0,0,0,0,0
7.87614835903291,0,5,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,2,0,0,2,0,1,0
7.40011692792631,0,5,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,2,0,10,0,0,0,0,1,0,3,2,0,0,0,0,0,0
7.64781748188864,0,5,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,2,0,0,1,0,4,4,0,0,0,0,2,0
7.68613277963085,0,5,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,2,0,0,2,0,1,0
7.32057210338788,0,7,0,1,3,1,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,9,0,0,0,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,0,2,0,11,0,0,0,0,1,0,4,2,0,0,0,0,0,0
6.55752023093555,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,2,0,0,0,0,0,0
7.5016894462104,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,6,2,0,0,2,0,1,0
7.35359627377693,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,2,0,11,0,2,0,0,2,0,4,4,0,0,0,0,2,0
5.40230481407449,0,4,0,1,4,1,0,0,2,0,0,0,0,6,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,2,1,0,0,0,0,6,5,0,0,2,0,0,0
6.28066871301627,0,4,0,1,4,1,0,0,2,0,0,0,0,8,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,2,1,0,0,0,0,12,5,0,0,2,0,0,0
7.11069829749369,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,2,0,0,0,0,0,0
7.35359627377693,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,4,0,0,0,0,0,0
5.74836177955179,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,2,0,0,0,0,0,0
5.65325594539515,0,4,0,1,4,1,0,0,2,0,0,0,0,5,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,3,0,0,0,0,0,0
6.32605800136591,0,4,0,1,4,1,0,0,2,0,0,0,0,5,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,3,0,0,0,0,0,0
5.89483057200067,0,4,0,1,4,1,0,0,2,0,0,0,0,5,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,3,0,0,0,0,0,0
6.52724355068279,0,4,0,1,4,1,0,0,2,0,0,0,0,6,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,6,0,0,0,0,0,0
7.3936186348894,0,4,0,1,4,1,0,0,2,0,0,0,0,6,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,6,0,0,0,0,0,0
6.6903698325741,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,2,0,0,4,0,2,0
6.83268266525182,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,4,0,0,0,0,0,0
6.36251027048749,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,2,0,0,0,0,0,0
6.19517932127884,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,2,0,0,4,0,2,0
7.28316227670048,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,11,4,0,0,0,0,0,0
7.62160209905186,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,11,4,0,0,0,0,0,0
5.70509308939481,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10,4,0,0,0,0,0,0
6.81815641205523,0,5,0,1,3,2,0,0,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10,4,0,0,0,0,0,0
6.0762380391713,2,5,0,2,3,2,0,0,2,0,0,0,0,13,2,2,0,0,0,1,0,0,4,6,0,0,4,0,0,2,0,7,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,2,0,0,0,9,0,0,0,0,0,0,3,2,0,0,0,0,0,0
6.83564714421556,0,2,0,0,0,1,0,1,0,0,0,0,0,5,0,2,0,0,1,0,1,3,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,11,0,0,0,0,0,0,0
6.97881070093006,0,2,0,1,0,1,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0
7.0087739243075,0,2,0,0,0,1,3,1,0,0,0,0,0,5,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,3,0,0,0,13,0,0,0,0,0,0,0
7.24412514432751,0,4,0,1,0,1,0,2,0,0,0,0,0,8,0,2,0,0,4,0,1,4,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,4,2,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,13,0,0,0,0,0,0,0
7.30980391997149,0,3,0,0,1,1,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,2,0,12,0,0,0,0,0,0,0
7.74472749489669,0,2,0,0,0,1,0,1,0,1,0,0,0,5,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0
7.24412514432751,0,2,0,1,0,1,0,2,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0
6.94692155651658,0,2,0,0,0,1,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0
7.20760831050175,0,2,0,0,0,1,0,1,0,0,1,0,0,7,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,2,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0
8,0,2,0,0,0,1,0,1,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,22,0,0,0,0,0,0,0
6.94309514866353,0,6,0,1,0,1,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,14,2,0,0,0,0,0,0
7.55284196865778,0,2,0,0,0,1,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0
7.38721614328026,0,2,0,1,0,1,0,1,0,0,0,0,0,7,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,1,0,0,0,0,0,0
6.92445303860747,0,2,0,1,0,1,0,1,0,0,0,0,0,7,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,1,0,0,0,0,0,0
6.96257350205938,0,2,0,0,0,1,0,1,0,0,1,0,0,6,0,2,0,1,1,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,9,2,3,0,0,0,0,0
6.72124639904717,0,5,0,0,0,1,0,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,12,1,0,0,0,0,0,0
7.52287874528034,0,5,0,0,0,1,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,12,1,0,0,0,0,0,0
7.10790539730952,0,5,0,0,0,1,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,12,1,0,0,0,0,0,0
6.86012091359876,0,4,0,0,0,1,3,1,0,0,0,0,0,6,0,2,0,0,0,0,0,6,0,1,0,0,0,0,0,7,0,0,0,3,0,6,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0
7.67778070526608,0,4,0,0,0,1,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0
7.72124639904717,0,5,0,0,0,1,0,1,0,0,0,0,0,5,0,2,0,0,1,0,0,2,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,12,1,0,0,0,0,0,0
7.04095860767891,0,2,0,0,0,1,0,1,0,0,0,0,0,5,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0
7.27572413039921,0,2,0,0,0,1,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0
7.55284196865778,0,6,0,0,0,1,0,1,0,0,0,0,0,5,0,2,0,0,1,0,0,2,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,12,2,0,0,0,0,0,0
7.95860731484177,0,6,0,0,0,1,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,12,2,0,0,0,0,0,0
7.85387196432176,0,2,0,0,0,1,0,1,0,0,0,0,0,6,0,2,0,1,1,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,11,0,3,0,0,0,0,0
6.72124639904717,0,3,0,0,1,1,0,1,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,13,1,0,0,0,0,0,0
7.01322826573375,0,4,0,0,0,1,0,1,0,0,0,0,0,6,0,2,0,0,1,0,0,2,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0
7.92081875395237,0,4,0,0,0,1,3,1,0,0,0,0,0,6,0,2,0,0,3,0,0,9,0,1,3,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,3,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,6,12,0,0,0,0,0,0,0
7.48148606012211,0,3,0,0,1,1,0,1,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,13,3,0,0,0,0,0,0
7.49485002168009,0,2,0,0,0,1,0,1,0,0,0,0,0,5,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,11,0,3,0,0,0,0,0
8.30102999566398,0,4,0,0,0,1,3,1,0,0,0,0,0,6,0,2,0,0,0,0,0,6,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,3,0,0
8.22184874961636,0,2,0,0,0,1,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0
7.69897000433602,0,2,0,0,0,1,3,1,0,0,0,0,0,7,0,2,0,0,0,0,0,6,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0
8,0,2,0,0,0,1,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,2,0,0,0,0,0
8.30102999566398,0,2,0,0,0,1,0,1,0,0,0,0,0,6,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0
7.43179827593301,0,2,0,0,0,1,0,1,0,1,0,0,0,7,0,2,0,0,1,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,9,2,0,0,0,0,0,0
8.69897000433602,0,2,0,0,0,1,3,1,0,0,0,0,0,6,0,2,0,0,3,0,0,9,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,6,15,0,0,0,0,0,0,0
8.15490195998574,0,4,0,0,0,1,3,1,0,0,0,0,0,6,0,2,0,0,3,0,0,9,0,1,3,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,0,3,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,6,16,0,0,0,0,0,0,0
6.83863199776502,0,2,0,0,0,1,0,1,0,0,0,0,0,5,0,2,0,1,1,0,0,2,0,0,0,1,0,2,2,4,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,10,0,4,0,0,0,0,0
8.39794000867204,0,2,0,0,0,1,0,1,0,0,0,0,0,5,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,13,0,3,0,0,0,0,0
7.04575749056067,0,2,0,0,0,1,0,1,0,1,0,0,0,6,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,9,2,0,0,0,0,0,0
7.72124639904717,0,2,0,0,0,1,0,1,0,0,0,0,0,5,0,2,0,0,2,0,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0
8.52287874528034,0,2,0,1,0,1,0,2,0,0,0,0,0,8,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,13,0,3,0,0,0,0,0
7.24412514432751,0,2,0,1,0,1,0,2,0,0,0,0,0,8,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,11,0,3,0,0,0,0,0
