"pIC50","SubFPC1","SubFPC2","SubFPC3","SubFPC5","SubFPC9","SubFPC13","SubFPC18","SubFPC49","SubFPC84","SubFPC85","SubFPC88","SubFPC100","SubFPC133","SubFPC135","SubFPC136","SubFPC137","SubFPC171","SubFPC172","SubFPC179","SubFPC180","SubFPC183","SubFPC275","SubFPC279","SubFPC287","SubFPC295","SubFPC302","SubFPC303","SubFPC307"
8.13667713987954,2,0,1,0,3,0,1,1,0,0,2,1,1,1,0,2,0,1,0,0,0,0,0,4,10,9,0,19
6.39794000867204,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,1,0,2,0,2,9,5,0,22
8.14266750356873,3,0,1,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,1,0,2,0,2,9,6,0,23
6.94309514866353,3,0,1,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,1,0,2,0,2,9,6,0,23
5.2839966563652,3,0,0,0,0,0,1,0,0,0,1,1,0,3,1,1,0,0,0,1,0,2,0,2,11,7,0,23
5.4089353929735,3,1,0,0,0,0,1,0,0,0,1,1,0,3,1,1,0,0,0,1,0,2,0,2,11,8,0,23
5.65580428412856,3,2,0,0,0,0,1,0,0,0,1,1,0,3,1,1,0,0,0,1,0,2,0,2,11,9,0,23
5.15490195998574,3,2,0,0,0,0,1,0,0,0,1,1,0,3,1,1,0,0,0,1,0,2,0,2,11,9,0,23
5.55284196865778,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,2,0,3,0,2,10,3,0,25
5.14266750356873,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,2,0,5,0,2,10,3,0,23
5.65757731917779,2,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,1,0,3,0,2,11,5,0,21
7.15490195998574,3,0,1,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,1,0,3,0,2,11,6,0,22
7.74472749489669,3,0,1,0,3,0,0,0,0,0,1,1,0,3,1,1,0,0,0,1,0,2,0,2,9,7,0,24
6.3585258894959,2,0,1,0,0,0,2,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,2,8,5,0,17
6.82973828460504,4,0,2,0,0,0,2,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,2,8,7,0,18
6.0893755951108,1,0,0,1,0,0,0,0,1,0,2,1,0,1,0,3,0,0,0,0,0,0,0,5,5,5,1,17
7.38721614328026,1,0,0,1,0,0,0,0,1,0,2,1,0,1,0,3,0,1,0,0,0,0,0,5,5,5,1,21
7.35654732351381,1,0,0,1,0,0,0,0,1,0,2,1,0,1,0,3,0,2,0,0,0,0,0,5,5,5,1,21
7.49485002168009,1,0,0,1,0,0,0,0,1,0,2,1,0,1,0,3,1,1,0,0,0,0,0,5,5,5,1,21
7.3767507096021,1,0,0,1,0,0,0,0,1,0,2,1,0,1,0,3,0,1,0,0,0,0,0,5,5,5,1,21
7.31443738884177,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,5,3,1,1,19
6.67778070526608,1,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,0,10,8,0,28
6.76447155309245,2,4,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,2,0,2,10,11,0,25
6.88605664769316,2,1,0,2,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,5,4,5,1,17
8.04575749056067,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,1,0,2,3,2,9,4,0,25
6.05551732784983,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,4,8,4,1,12
7.03151705144607,5,1,0,0,0,0,1,0,1,0,3,1,0,0,0,4,0,2,0,0,1,4,0,2,27,21,0,41
6.88605664769316,2,1,0,1,0,0,0,2,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,6,3,2,2,12
8.09691001300806,2,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,5,0,3,15,8,0,20
8.52287874528034,2,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,5,0,3,15,8,0,20
8.69897000433602,2,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,5,0,3,15,8,0,20
8.69897000433602,3,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,6,0,3,17,8,0,19
9,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,5,0,0,15,6,0,21
8.69897000433602,2,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,5,0,3,14,8,0,19
7.03151705144607,5,1,0,0,0,0,1,0,1,0,3,1,0,0,0,4,0,1,0,0,1,4,0,2,27,21,0,41
4.31875876262441,0,1,1,0,0,0,0,0,1,0,2,1,0,1,0,2,0,3,1,0,0,2,3,2,9,4,0,26
7.28316227670048,1,0,1,0,0,0,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,9,6,0,16
7.3829996588791,2,0,1,0,0,0,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,9,7,0,16
7.46092390120722,2,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,9,8,0,16
7.85698519974591,3,0,1,0,0,0,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,9,7,0,17
8.03621217265444,3,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,9,8,0,17
7.84163750790475,3,2,1,0,0,0,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,9,9,0,17
7.7851561519523,3,2,1,0,0,0,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,9,9,0,17
7.52143350440616,3,0,2,0,0,0,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,9,8,0,17
7.36552272983927,1,5,2,0,0,0,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,9,8,0,17
7.53910215724345,3,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,7,7,0,17
7.40011692792631,3,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,9,8,0,17
7.54060751224077,3,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,2,0,0,11,7,0,17
7.50863830616573,4,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,7,7,0,17
7.56383735295924,3,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,0,2,7,6,2,17
7.57186520597121,3,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,0,2,7,6,2,17
7.42250820016277,3,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,0,2,7,6,2,17
7.51712641639125,3,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,3,0,0,0,0,0,2,7,6,2,17
7.6458915608526,3,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,3,0,0,0,0,0,2,7,6,2,17
7.69250396208679,3,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,9,7,0,16
7.58335949266172,4,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,7,7,0,17
7.66154350639539,3,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,2,7,6,2,17
7.69680394257951,3,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,2,7,6,2,17
7.47755576649368,3,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,2,7,6,2,17
7.65364702554936,4,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,7,7,0,17
8.10237290870956,3,1,1,0,3,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,7,8,0,18
7.96257350205938,3,1,1,0,3,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,9,9,0,18
8.0087739243075,3,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,7,7,0,21
8.18045606445813,3,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,7,7,0,21
7.88941028970075,3,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,9,7,0,19
7.99139982823808,3,0,1,0,3,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,7,7,0,18
5.85387196432176,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,3,14,4,1,12
5.44369749923271,3,0,0,0,0,1,0,0,0,0,2,1,0,2,0,1,1,2,0,0,0,4,0,5,15,8,0,18
6.51999305704285,3,0,0,0,0,1,0,0,0,0,2,1,0,2,0,1,1,2,0,0,0,4,0,5,15,8,0,17
9.30102999566398,3,0,0,0,0,1,1,0,0,0,2,1,0,2,0,1,1,2,0,0,0,4,0,5,15,8,0,17
7.49485002168009,1,1,0,0,0,1,1,0,0,0,2,1,0,2,0,1,1,2,0,0,0,5,0,5,17,8,0,17
7.65757731917779,1,1,0,0,4,1,1,0,0,0,2,1,0,2,0,1,1,2,0,0,0,4,0,5,15,8,0,19
9.69897000433602,2,0,0,0,3,1,1,0,0,0,2,1,0,2,0,1,1,2,0,0,0,4,0,5,15,9,0,18
8.21467016498923,2,0,0,0,3,1,1,0,0,0,2,1,0,2,0,1,0,2,0,0,0,4,0,5,15,9,0,18
8.2839966563652,2,0,0,0,3,1,1,0,0,0,2,1,0,2,0,1,1,1,0,0,0,5,0,5,17,9,0,17
8.32790214206428,2,0,0,0,3,1,1,0,0,0,2,1,0,2,0,1,1,1,0,0,0,5,0,5,17,9,0,17
7.63827216398241,2,0,0,0,3,1,1,0,0,0,2,1,0,2,0,1,1,1,0,0,0,5,0,5,17,9,0,17
8.55284196865778,2,0,0,0,3,1,1,0,0,0,2,1,0,2,0,1,1,1,0,0,0,5,0,5,17,9,0,17
7.85387196432176,3,0,0,0,3,1,1,0,0,0,2,1,0,2,0,1,1,1,0,0,0,5,0,5,17,9,0,17
8.24412514432751,3,0,0,0,3,1,1,0,0,0,2,1,0,2,0,1,1,1,0,0,0,5,0,5,17,9,0,17
8.95860731484177,3,0,0,0,3,1,1,0,0,0,2,1,0,2,0,1,1,1,0,0,0,5,0,5,17,9,0,17
8.72124639904717,3,0,0,0,3,1,1,0,0,0,2,1,0,2,0,1,1,1,0,0,0,5,0,5,17,9,0,17
9.22184874961636,2,0,0,0,3,1,1,0,0,0,2,1,0,2,0,1,2,1,0,0,0,5,0,5,17,9,0,17
8.61978875828839,3,0,0,0,5,1,1,0,0,0,2,1,0,2,0,1,0,1,0,0,0,5,0,5,17,10,0,18
9.52287874528034,2,0,0,0,3,1,2,0,0,0,2,1,0,2,0,1,1,1,0,0,0,5,0,5,19,10,0,17
8.61978875828839,3,0,0,0,3,1,1,0,0,0,2,1,0,2,0,1,0,2,0,0,0,5,0,5,17,9,0,17
8.63827216398241,2,0,0,0,3,1,1,0,0,0,2,1,0,2,0,1,1,2,0,0,0,5,0,5,17,9,0,17
8.95860731484177,2,0,0,0,3,1,2,0,0,0,2,1,0,2,0,1,1,2,0,0,0,5,0,5,19,10,0,17
7.79588001734407,2,0,0,0,3,1,2,0,0,0,2,1,1,2,0,1,0,2,0,0,0,5,0,5,20,10,0,17
9.2518119729938,4,0,0,0,3,1,2,0,0,0,2,1,0,2,0,1,0,1,0,0,0,5,0,5,19,10,0,17
9.52287874528034,3,0,0,0,3,1,2,0,0,0,2,1,0,2,0,1,1,1,0,0,0,5,0,5,19,10,0,17
8,3,0,0,0,3,1,2,0,0,0,2,1,0,2,0,1,0,1,0,0,0,5,0,5,19,10,0,17
7.95860731484177,2,0,0,0,3,1,2,0,0,0,2,1,0,2,0,1,1,1,0,0,0,5,0,5,19,10,0,17
9.09691001300806,3,0,0,0,3,1,2,0,0,0,2,1,0,2,0,1,1,1,0,0,0,5,0,5,19,10,0,17
5.92081875395237,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,0,9,5,0,19
4.25963731050576,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,4,0,2,11,3,0,21
4.3767507096021,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,1,0,0,2,0,2,9,3,0,23
7.88605664769316,2,0,0,0,0,0,1,0,1,0,2,1,0,1,0,2,0,0,1,0,0,2,0,2,11,6,0,29
6.31875876262441,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,1,0,2,0,2,9,5,0,22
7.45593195564972,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,4,0,1,0,2,0,2,7,3,0,22
8.36653154442041,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,4,0,1,0,2,0,2,7,3,0,22
8.92081875395237,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,4,0,1,0,2,0,2,7,3,0,22
8.92081875395237,1,7,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,4,0,2,8,3,0,16
8.56863623584101,2,7,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,4,0,2,8,3,0,16
8.43770713554352,1,7,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,4,0,2,8,3,0,16
7.95880476630319,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,2,0,0,0,1,0,2,6,3,0,19
8.52295113372653,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,4,0,0,0,1,0,2,8,4,0,19
8.0969643032115,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,1,2,0,0,0,1,0,2,6,3,0,19
8.39799429887548,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,1,2,0,0,0,1,0,2,6,3,0,19
8.22192113806254,1,0,0,0,3,0,0,0,1,0,1,0,0,2,0,1,0,2,0,0,0,1,0,2,8,5,0,20
8.30102999566398,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,1,1,2,0,0,0,1,3,2,6,4,0,22
8.39799429887548,0,1,1,0,3,0,0,0,1,0,1,0,0,2,0,1,0,2,0,0,0,1,3,2,8,6,0,23
8.22192113806254,0,2,1,0,0,0,1,0,1,0,1,0,0,2,0,1,0,2,0,0,0,1,6,2,8,6,0,25
8.30102999566398,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,2,0,0,0,1,0,2,6,3,0,19
7.76929568638743,0,1,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,2,0,0,0,1,3,2,8,5,0,22
7.27584706132853,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,3,0,0,0,1,0,2,8,4,0,19
7.63817776239919,1,1,1,0,0,0,1,0,1,0,1,0,0,2,0,1,0,2,0,0,0,1,3,2,8,6,0,22
7.92099974769615,1,1,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,2,0,0,0,1,0,2,8,5,0,19
7.00418936832396,1,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,1,0,0,0,1,0,2,8,4,0,19
7.92099974769615,1,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,2,0,0,0,1,0,2,8,4,0,19
7.4817493486915,0,1,1,0,0,0,1,0,1,0,1,0,0,2,0,1,0,1,0,0,0,1,3,2,8,5,0,22
6.95880476630319,1,0,0,0,3,0,0,0,1,0,1,0,0,2,0,1,0,1,0,0,0,1,0,2,8,5,0,20
6.69898086183379,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,2,0,1,0,0,0,1,0,2,8,5,0,20
7.85387196432176,0,0,0,0,3,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,2,10,6,0,20
7.72113212606088,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,1,0,0,0,1,0,2,8,5,0,19
7.72113212606088,1,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,2,0,0,0,1,0,2,8,5,0,19
7.04587814467505,0,3,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,2,0,0,0,1,0,2,8,5,0,20
6.82395217256413,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,1,0,0,0,0,1,0,2,8,4,0,19
7.05576415620652,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,2,0,0,0,1,0,2,8,4,0,19
6.69898086183379,1,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,1,0,0,0,1,0,2,8,5,0,19
7.35654732351381,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,4,0,1,0,0,1,1,0,4,9,5,0,19
6.55284196865778,0,3,0,1,3,0,0,0,1,0,2,1,0,0,0,4,0,1,0,0,0,0,0,2,7,6,2,18
6.87289520163519,0,3,0,1,0,0,1,0,1,0,2,1,0,0,0,4,0,1,0,0,0,0,0,2,7,5,2,17
8.09691001300806,0,3,0,1,0,0,1,0,1,0,2,1,0,0,0,4,0,4,0,0,0,0,0,2,7,5,2,17
8.15490195998574,0,3,0,1,3,0,0,0,1,0,2,1,0,0,0,4,0,4,0,0,0,0,0,2,7,6,2,18
7.48148606012211,0,3,0,1,3,0,0,0,1,0,2,1,0,0,0,4,0,2,0,0,0,0,0,2,7,6,2,18
6.38721614328026,0,3,0,1,0,0,0,0,1,0,2,1,0,0,0,4,0,0,0,0,0,0,0,2,5,4,2,17
